,group_id,n_networks,network_id,network_path,progress_path,date,config/seed,config/train_dataset_name,config/validate_dataset_name,config/optimizer.name,config/optimizer.lr,config/shuffle_minibatches,config/model_class,config/estimate_type
10,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00010,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00010.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00010.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
11,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00011,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00011.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00011.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
12,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00012,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00012.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00012.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
13,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00013,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00013.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00013.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
14,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00014,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00014.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00014.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
15,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00015,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00015.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00015.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
16,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00016,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00016.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00016.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
17,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00017,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00017.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00017.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
18,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00018,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00018.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00018.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
19,leakyitem_nmb400_b_20_21-09-23,20,a95d5_00019,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/network_a95d5_00019.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakyitem_nmb400_b_20_21-09-23/progress_a95d5_00019.csv,2021-11-10_23-29-51,37,B_PC1by75_NMB400_N1000_20-11-28,B_PC1by75_NMB160_28-02-20,SGD,0.003,True,leakyintegrator,item
